hash,label,value_eth,is_zero_value,gas_price_gwei,gas_used,gas_limit,gas_efficiency,hour_sin,hour_cos,is_weekend,is_contract_call,input_len_bytes,is_error,nonce,is_first_tx,is_self_tx,sender_tx_count,sender_avg_value_eth,sender_error_rate,sender_avg_gas_eff,sender_unique_to,method_id_frequency
0x5b71292c260c5d82784c85db87f72250a72d4ab00180879b65405d5e66c02366,0,-0.03315559574510795,-1.4495041220981655,-0.15898262718259798,0.33039982960810604,-0.11843454630043307,0.37206767417713726,-1.2102342026306014,1.125926725694933,-0.3349320635285418,0.511118004205593,0.26752288821202164,-0.13083603390805165,-0.477860709618136,-0.24387965029906675,-0.019884180552221426,-0.8693084155531919,-0.09632006685232603,4.959961119525956,0.7666908241275363,-0.5242640983424037,-0.4616350876103533
0x831cf58a620cafc2ad39d9962dce45e02082f49a3f736b9dc21a3d13299c273e,0,-0.033172852131686664,0.689891104657567,-0.10094232295966574,0.3166021311399871,-0.13335146392312175,0.4046243361594565,-1.5947204483760022,-0.20883930147310495,2.9856801091687157,0.511118004205593,-0.06107112644620247,7.643154336998442,-0.4731650355189358,-0.24387965029906675,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,-1.0161795471682045
0x511921ce7024640ca9cddd5ccdc0cbcc72e8dd813e519a3de76f5c1d14ddc7f0,0,-0.033172852131686664,0.689891104657567,-0.19652223555727244,0.25256204850495567,0.3479098432828246,-0.725262308842019,0.8906377137450966,-0.8283063705127958,-0.3349320635285418,0.511118004205593,0.1466607219009507,-0.13083603390805165,-0.4778614301819364,-0.24387965029906675,-0.019884180552221426,-0.8606399579895442,-0.09634406901777559,1.88032404125653,-0.8942861855450107,-0.5242640983424037,-0.4616350876103533
0x364e7977c6dcc6a6eaf3421b0e70f7be6c01227be3eb6c21c962b646e5cc5285,0,-0.033172852131686664,0.689891104657567,-0.04549001539717843,0.06761034988896343,-0.0898351968085574,-0.23338420602189813,1.2751239594904975,0.5064596566552425,-0.3349320635285418,0.511118004205593,-0.2763568601877976,-0.13083603390805165,0.6088229988757734,-0.24387965029906675,-0.019884180552221426,1.5947006469136882,0.17376023621202957,-0.1457055070132804,-0.35525225330616844,-0.2806952675135305,-0.8828080948694808
0xe0273694a96d93ff27b0985b5a11aaefa92826d34aeed855b2b49dc41936225f,0,-0.033172852131686664,0.689891104657567,0.01895357779838736,-0.5603764565364937,-0.6056595278980348,1.5391456448343257,-1.2102342026306006,-0.8283063705127963,-0.3349320635285418,0.511118004205593,0.11644518032318298,7.643154336998442,-0.4778583077388014,-0.24387965029906675,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,-1.0961066974094253
0xd09ec423e4eb74124b96ef5f184b077e079790a7f04ca55b0719dcbdba7404d2,0,-0.033172852131686664,0.689891104657567,-0.18207979002480632,-0.43428972645587577,-0.1148651041947966,-1.1535372310914807,0.8906377137450964,1.1259267256949332,-0.3349320635285418,0.511118004205593,-0.2763568601877976,-0.13083603390805165,2.8008770370870084,-0.24387965029906675,-0.019884180552221426,1.3909918941679653,-0.09553508726532911,-0.1727673442564212,-1.1852819902947065,0.9100856832054048,1.2455514088593145
0x8e0937392cde9af6d757addf33b96b3a35e509616a4bb605e1d6ab3806081fb5,0,-0.033172852131686664,0.689891104657567,-0.20126427175673223,0.32505273286465375,1.89423855330584,-1.3782499470283538,-1.6453390229163853,0.1488101775910685,-0.3349320635285418,0.511118004205593,-0.1252791522989589,-0.13083603390805165,-0.47725399489820863,-0.24387965029906675,-0.019884180552221426,-0.7457828952712111,-0.09634406901777559,-0.1727673442564212,-1.4542621678853578,-0.5242640983424037,-0.901792787242146
0x9d3d058bf9bd4a680cc9c2d78b96c90ee0cbe5381c987261ad74f3f1fc27b581,1,-0.033172852131686664,0.689891104657567,0.39010172207342075,-0.6306704534913524,-0.6288544585483801,1.5400539842935874,-1.5947204483760022,-0.20883930147310495,-0.3349320635285418,-1.956495352876982,-0.340564886040554,-0.13083603390805165,-0.45662785611208,-0.24387965029906675,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,0.9035078756912958
0x733005967e959cdb1f8636a951e6bf9467b376384352eeb6397cbcfdbb6dbf22,0,-0.0331728371390403,-1.4495041220981655,-0.20119938177033989,1.2199644198532391,0.12107373038051507,0.9477360608854679,0.8906377137450966,-0.8283063705127958,-0.3349320635285418,0.511118004205593,0.3619464556425458,-0.13083603390805165,-0.47780210376237103,-0.24387965029906675,-0.019884180552221426,-0.8693084155531919,-0.09634382228117407,-0.1727673442564212,0.8714063154800185,-0.5242640983424037,-0.770335757703691
0x194d170fee9dd5f665dfca5f0c86e253fd0640a697f9019828a5ecfc20fdb8ca,1,-0.033172852131686664,0.689891104657567,1.1284577145560561,-0.6306704534913524,-0.6288544585483801,1.5400539842935874,-0.9025686336795684,-1.0479083034509924,-0.3349320635285418,-1.956495352876982,-0.340564886040554,-0.13083603390805165,-0.4566468309588236,-0.24387965029906675,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,0.9035078756912958
